id,JUST_IND,JUST_100,WGT_SCORE,PAY,TREAT,SUPPLY,COMM,JOBS,PROD,CUST,LEAD,ENV,INVEST,PAY.LIVING,PAY.PTO,PAY.HEALTH,PAY.FAIR,PAY.RETIRE,PAY.DISC,PAY.CEO,TREAT.SAFE,TREAT.WLB,TREAT.EDU,TREAT.DISC,TREAT.LAYOFF,TREAT.RESPECT,SUPPLY.ABUSE,SUPPLY.CONFLICT,SUPPLY.REPRESS,COMM.RELS,COMM.CHARITY,JOBS.US,PROD.BEN,PROD.QUAL,CUST.FAIR,CUST.RELS,CUST.DISC,CUST.PRIV,LEAD.LAWS,LEAD.INTEGRITY,LEAD.TRUTH,LEAD.TAX,LEAD.POLITICS,ENV.POLLUTION,ENV.MGMT,ENV.EFFICIENT,INVEST.ACCURATE,INVEST.PROFIT,INVEST.RETURN
336,11,No,49.73806332,45.70606998,49.43950388,50.8386007,54.24351431,62.43143963,34.12510235,51.66416595,54.47799791,46.91327188,58.23675001,62.5,59.27024811,13.72288638,29.25540007,70.38914564,44.64781976,67.02427537,58.93168758,16.91719216,72.77985906,50,50,39.8865641,51.83744932,50,50,58.96061942,39.58720476,62.43143963,16.31833598,49.2678643,50,57.7657593,50,50,57.0198665,51.34067215,50,65.95043096,17.96832408,43.55212335,57.59504994,37.88937009,62.52325583,51.1907944,53.63321121
345,12,Yes,55.63484387,45.24531726,79.7754994,55.88226125,35.44128594,50,47.16047258,45.7547313,47.00694195,51.70394901,65.34917342,48.02357646,47.90966974,46.68332972,39.98235639,59.50402416,46.23110819,43.26865778,64.46003517,64.31260088,69.56477997,125.3778361,57.53778361,58.78328818,62.88856168,50,50,34.3064182,38.96738351,50,30.37820533,61.43200695,50,44.87706483,50,38.87612352,54.45556449,29.18137793,50,57.90577543,50,46.23443579,52.99351333,56.3565997,76.11164839,44.02263826,60.53806879
346,12,Yes,55.32990075,69.95431858,55.47161594,57.25757074,55.6863516,50,32.81170253,55.1453006,52.95827455,31.92327521,37.79496814,48.02357646,55.02919391,94.32437153,93.12050736,77.75036576,46.23110819,65.70391017,43.34035118,99.40545804,21.23062457,42.46221639,57.53778361,81.27461976,65.90198805,50,50,61.06731941,38.96738351,50,30.37820533,34.88113323,50,63.84210479,50,57.70114525,54.93888583,51.05728966,50,51.4142308,75.54544059,53.99650521,5.324801078,38.85407507,28.24029301,51.87195348,51.07867146
347,12,No,50.115799,43.92001876,49.91989326,55.33553705,73.04289497,50.65409022,54.80290491,43.13769641,55.73446784,43.22620795,66.04431484,38.14145877,52.14645357,63.58761775,43.98246634,42.08784886,46.23110819,32.69033233,59.85361185,44.34047186,69.56477997,42.46221639,57.53778361,41.06328893,61.69063996,50,50,61.06731941,110.2516784,50.65409022,73.54615361,38.86376429,50,57.52043384,50,20.05110179,50.69670432,66.69556082,50,53.33222049,61.94867382,32.66847117,54.55235943,41.58865443,76.11164839,45.14650142,63.30470667
348,12,Yes,56.67036061,69.62594239,50.37261603,57.57479093,55.6863516,50,80.8942466,50.9083872,49.54154178,51.13785651,34.48544637,117.1984003,40.68681317,50.86414319,57.25385394,77.75857823,46.23110819,68.60801844,45.61534117,35.41151489,69.56477997,42.46221639,57.53778361,60.35189047,66.59704593,50,50,61.06731941,38.96738351,50,61.69612859,97.22020522,50,44.07072939,50,57.70114525,47.43992705,48.78181254,50,57.79726531,34.75514029,23.3868692,65.68877315,65.1218331,28.24029301,38.88145276,52.08550124
349,12,No,51.33229481,56.02768649,43.44959719,35.39065468,55.6863516,66.31635514,62.78362347,50.50059262,49.32221688,45.58092359,63.82446152,38.14145877,52.66929182,74.38329294,65.1790776,21.35094686,46.23110819,80.80677074,27.68292913,56.57382543,49.70840314,42.46221639,57.53778361,51.67252336,17.98961482,50,50,61.06731941,38.96738351,66.31635514,98.09263401,32.75706333,50,42.16777341,50,57.70114525,30.39364814,72.73600889,50,55.08597865,19.92230382,34.86189807,52.06376587,49.9460215,76.11164839,60.05752308,20.13623667
354,13,Yes,57.29017722,50.73201599,74.95353267,49.56205295,41.11613098,50,68.18375632,48.46869179,54.19024073,42.16624209,50.84635233,54.26201467,54.74104656,46.86393941,45.36735413,47.78631343,79.12876325,23.1217652,65.78064509,54.1591955,74.9399155,117.4550917,50,50.42070565,45.35847344,50,55.76910355,36.53757746,55.341953,50,59.21470554,75.81098061,50,36.81822332,50,54.57150321,56.85284143,42.46552302,50,69.71747331,80.06667127,43.72241678,40.58302275,42.30401286,64.117667,38.71273306,18.62652584
355,13,No,52.9333023,56.65249297,53.54462635,56.6364485,57.09950801,50,24.27278027,52.53695258,55.31930336,66.30234029,38.08830157,50,37.35720918,54.57415569,67.46654062,93.22011004,44.79843513,50,58.73185069,30.17874187,43.82849712,45.6480586,50,66.34161379,60.85910824,50,55.76910355,63.52224766,37.14369649,50,-15.77331563,58.32772797,50,55.80258853,50,54.57150321,55.30183923,56.80058213,50,59.94716921,50,65.22331576,70.89884121,62.00271933,30.84030907,56.60920143,33.61062905
356,13,Yes,60.38011356,49.15208928,76.01539985,56.71109446,58.68352838,80.8403977,59.03621829,48.46869179,59.58371936,49.64871301,54.60450821,64.09743313,37.35720918,64.76772181,52.62146144,42.05584494,79.12876325,-30.80528014,65.78064509,49.06447406,62.49534815,117.4550917,50,59.25856653,61.02266424,50,55.76910355,59.30966959,56.73807259,80.8403977,72.20475645,47.83777638,50,36.81822332,50,54.57150321,59.38966326,62.54186231,50,65.62257591,62.38595578,29.78031065,66.73340737,51.6495593,64.117667,43.27748694,36.38846041
357,13,No,55.17185611,67.3248649,51.28182908,54.90241101,54.13037827,35.40103157,12.42899386,55.95648853,58.43864641,66.72807088,59.87592184,73.93285159,72.12488394,74.6403472,75.88722046,81.76779647,44.79843513,49.23606249,27.79590014,72.93541034,74.9399155,45.6480586,50,72.04544032,57.05967667,50,55.76910355,56.47826465,46.83536388,35.40103157,-15.77331563,36.41206021,50,71.75970699,50,54.57150321,53.57854511,66.70505782,50,61.03948534,80.06667127,62.93072607,60.84153415,78.10740891,64.117667,51.38823607,58.13266737
361,13,Yes,57.85875724,65.56467365,55.5258545,57.84619644,75.59523417,50,57.09816712,41.48116922,58.50645657,58.60009247,53.99623294,73.93285159,72.12488394,75.81591387,56.7721807,64.12229188,79.12876325,44.1590357,59.89030599,70.83510899,50.05078079,45.6480586,50,61.90443247,63.50977441,50,55.76910355,55.50347515,138.0214538,50,74.56658389,42.24313554,50,4.211247744,50,54.57150321,59.3930184,66.82742749,50,47.63156242,81.10671336,47.04929521,53.23809626,78.14123177,64.117667,42.3927529,33.78439228
362,13,No,54.36095123,56.00785425,56.0135142,45.13616351,57.09950801,72.98675313,38.106032,52.53695258,49.44421028,48.86359543,70.91027302,54.26201467,54.74104656,54.57415569,59.88117278,70.28863217,44.79843513,59.41386028,65.78064509,49.82316299,59.82264538,45.6480586,50,59.93394812,35.66095293,50,55.76910355,63.52224766,37.14369649,72.98675313,31.46323313,43.75502632,50,55.80258853,50,54.57150321,59.3930184,40.39862484,50,47.6431554,17.66414599,50.8348922,50.01130533,45.24912994,64.117667,69.5821278,101.3916186
364,13,No,50.88205488,48.03108437,50.52750708,45.99640877,62.78981242,50,58.14273831,55.45621435,55.7921624,51.31339391,31.58463174,44.4265962,54.74104656,29.38110671,50.817586,58.9694409,44.79843513,59.29521925,59.98686893,68.28177413,62.49534815,45.6480586,50,38.71399734,37.54582743,50,55.76910355,53.70263786,91.02417228,50,68.07155843,49.69933222,50,69.4251989,50,54.57150321,59.37809687,57.50150053,50,47.9999615,74.86646083,43.80700831,56.55918739,53.52193867,30.84030907,35.94747894,26.55774616
368,13,No,56.1041441,53.98273795,74.79597125,-0.826528406,46.48226488,50,63.76719612,51.88822774,54.17468458,51.83564568,38.27186326,44.4265962,54.74104656,38.47376141,58.98265975,61.39638979,79.12876325,34.45863717,53.11084856,47.90592054,62.49534815,117.4550917,50,68.19808651,24.4040837,50,-84.38914792,45.54309194,49.40032777,50,58.03379182,68.64284703,50,52.77534178,50,54.57150321,44.53398554,68.28986461,50,55.23397966,58.22578742,57.56905594,43.79361395,54.99756219,30.84030907,59.25685436,29.97826344
370,13,Yes,57.18163596,60.70165696,54.6208185,52.26911302,61.28146168,74.54771649,44.84768451,55.95648853,54.36232765,58.82239076,59.06495561,64.09743313,54.74104656,34.87010041,71.96377581,67.31325463,44.79843513,67.81868914,34.71560927,59.00397083,62.49534815,45.6480586,50,84.81457494,51.28988471,50,55.76910355,63.52224766,54.31921423,74.54771649,31.46323313,56.22973765,50,71.75970699,50,54.57150321,59.13932904,54.54013511,50,54.02830997,20.78427225,58.72180387,60.84153415,56.51023429,64.117667,56.18099971,43.57702144
371,13,No,51.41855911,48.96391123,55.26011352,48.90542071,53.13134043,50,53.5833222,51.88822774,53.26846415,37.30944061,53.50587207,24.75575928,37.35720918,67.45830299,57.32230978,63.18047993,44.79843513,60.4622638,56.36575883,81.17363447,74.9399155,45.6480586,50,55.5674539,43.91973334,50,55.76910355,30.65829526,122.9563494,50,69.25247215,40.25837579,50,52.77534178,50,54.57150321,45.72724668,61.1500252,50,59.86086593,56.14570325,33.55438703,34.31894687,45.16091513,64.117667,40.35213951,34.14858097
372,13,No,52.38401543,52.67993853,50.4476966,46.67764318,38.19189653,65.24443152,64.02646203,52.53695258,53.02103854,32.35039495,61.73106439,54.26201467,37.35720918,64.15780754,56.28929999,31.40865098,44.79843513,57.83180761,29.94157868,66.05413958,62.49534815,45.6480586,50,71.26150531,39.03847308,50,55.76910355,34.85095257,48.57239639,65.24443152,59.21470554,68.11834945,50,55.80258853,50,54.57150321,47.51624577,59.50212369,50,62.8801926,22.86435643,30.48256474,33.37435106,33.23804349,64.117667,57.44630458,59.83935553
373,13,No,51.29897721,46.80100928,48.75451546,48.54147831,44.23743229,60.20611589,62.96521242,49.11741662,57.40898029,49.9365856,51.63604349,14.92034082,54.74104656,86.47594564,52.86087812,48.55794505,44.79843513,55.67407043,50.36698253,58.25696793,62.49534815,45.6480586,50,44.21023451,43.12230291,50,55.76910355,46.52053754,37.14369649,60.20611589,55.67196438,69.16734461,50,39.84547007,50,54.57150321,59.3930184,63.11127285,50,57.53067738,21.82431434,49.34610194,44.64326437,56.96666404,64.117667,31.32735913,37.84521516
374,13,No,52.03380155,44.64776939,50.21844723,59.40206253,57.09950801,52.19908763,70.6259864,51.88822774,54.51575907,56.49367574,58.0041004,54.26201467,54.74104656,47.43429175,34.34951706,33.51469846,44.79843513,51.56459795,60.64275757,30.77444952,74.9399155,45.6480586,50,42.3237964,66.91881649,50,55.76910355,63.52224766,37.14369649,52.19908763,64.52881727,75.81098061,50,52.77534178,50,54.57150321,59.36683292,52.46881583,50,49.38467829,71.74633457,55.78028533,60.84153415,52.07821157,64.117667,47.27340077,52.7031615
376,13,No,52.3539234,44.6748773,54.00578894,48.70263826,57.09950801,50,57.75198172,52.53695258,57.0259706,61.83285961,56.5377877,14.92034082,54.74104656,54.57415569,56.22391962,63.25565192,44.79843513,48.81741215,46.69759096,62.16530575,62.49534815,45.6480586,50,68.65794047,43.47541882,50,55.76910355,63.52224766,37.14369649,50,65.70973099,50.98476186,50,55.80258853,50,54.57150321,59.3930184,61.08527491,50,52.20177191,59.26582951,57.35924891,65.87018768,62.05446467,64.117667,45.56749438,45.63361639
379,13,No,56.72504699,57.75581626,55.59245184,55.83558777,57.09950801,50,52.43138072,52.53695258,58.83756281,59.24225336,68.92235627,83.76827005,37.35720918,44.72212805,57.58289724,42.01969199,44.79843513,54.32980283,61.33875003,59.37038364,47.37807803,45.6480586,50,64.03893262,59.1043506,50,55.76910355,63.52224766,37.14369649,50,53.31013694,51.68409196,50,55.80258853,50,54.57150321,59.36544199,64.92042664,50,58.69383949,50,65.44065677,65.87018768,44.24934571,64.117667,65.80864484,94.5182117
382,13,No,52.58170631,55.24945562,52.50525608,59.40206253,31.12804533,47.91846129,53.80099595,52.53695258,54.12042076,37.83397416,54.7925729,83.76827005,54.74104656,44.72212805,50,20.40183827,44.79843513,55.38409839,55.50487005,58.5067882,47.37807803,45.6480586,50,57.92982321,66.91881649,50,55.76910355,29.19191954,37.14369649,47.91846129,58.62424868,49.69933222,50,55.80258853,50,54.57150321,59.30025219,55.29075775,50,45.65431565,50,68.25920406,3.867088222,44.14789187,64.117667,29.44415284,63.37412809
387,14,No,55.16155657,62.88117082,51.91452527,47.20904181,53.98660647,50,69.46216153,44.77461331,52.76819673,55.87730931,49.75324931,57.85276665,56.18425863,56.95734468,66.04468026,87.79833732,76.6030184,42.01623152,60.9883009,36.40089502,39.89880212,50,54.28746463,50.32302141,43.88476041,50,50,54.49673084,52.40162152,50,101.6958595,42.05082783,55.60117,21.14810232,50,49.28554897,48.18774756,56.64608292,54.28746463,49.84508618,79.79977249,57.3851403,59.88364162,49.35345263,39.89330719,59.42791087,72.46619207
388,14,No,52.22816899,63.66088423,41.08133327,63.50057999,55.33154298,50,92.15343653,47.43557679,47.98038038,31.24814585,33.34200036,74.04909786,67.96748551,72.73217422,57.12518889,93.59931529,76.6030184,21.24142126,47.84031115,70.62052962,70.82432843,50,-91.48633274,56.84873517,62.80401291,80.34513735,50,54.49673084,57.92535101,50,119.2884251,69.07801322,55.60117,33.56537474,50,49.28554897,55.62701572,44.32471624,54.28746463,23.24919754,83.29919532,-17.84450134,69.1153632,41.41563665,39.89330719,37.45672477,-1.315627372
389,14,Yes,58.54773799,65.88308568,59.80180935,61.69581537,51.53063546,50,65.86879002,44.77461331,55.3785688,52.21020214,52.63491049,57.85276665,54.90274127,80.98822091,76.643885,87.48562774,76.6030184,21.58864705,48.17018389,88.9578767,70.82432843,50,54.28746463,75.65837577,75.62657989,50,50,54.49673084,42.31481115,50,93.87694928,42.05082783,55.60117,21.14810232,50,49.28554897,44.94668404,69.50755638,54.28746463,52.39587729,71.92607114,55.11190923,50.65192004,50.79223027,39.89330719,77.67310292,58.72067869
390,14,Yes,63.10578045,62.5372371,79.35115767,61.69581537,60.43840333,50,72.1024035,48.37821807,50.11647586,61.18663467,62.86204954,74.04909786,82.13579474,68.69648829,57.57028333,51.82569879,76.6030184,27.56568956,65.26100657,66.88483613,70.82432843,108.630197,54.28746463,75.49083462,75.62657989,50,50,54.49673084,78.89951225,50,75.65886244,69.07801322,55.60117,45.98264716,50,43.21256341,52.49023617,70.24218501,54.28746463,-2.62942607,84.17405103,49.41310967,69.1153632,65.01010342,64.43813258,70.13149963,42.87024003
391,14,No,54.88872439,72.34062305,45.43620682,45.75686992,22.61489797,47.60078149,65.35545124,33.59070063,56.62296033,55.62969643,49.99437124,57.85276665,58.07397438,72.33402161,94.09307741,59.15351358,76.6030184,50.39869141,43.89747822,50.03294683,41.21753023,50,54.28746463,38.71842673,43.88476041,44.24488774,50,16.27451871,42.31481115,47.60078149,92.7599621,42.05082783,2.559655254,33.56537474,50,39.16388612,43.63736375,59.09936831,54.28746463,87.47004921,42.18097713,70.76030593,46.03605926,50,39.89330719,60.44111999,72.26893976
392,14,No,51.27124986,58.52817537,47.61558389,45.75686992,51.53063546,50,37.12178567,49.89362768,57.54096059,42.21435631,40.9480782,57.85276665,72.47403206,68.71081999,62.60506743,49.70608359,44.2993532,58.51588911,43.89747822,73.66237964,29.15071731,50,54.28746463,45.21672976,43.88476041,44.24488774,50,54.49673084,42.31481115,50,31.3255972,42.05082783,55.60117,58.39991958,50,39.16388612,55.62701572,59.20278118,54.28746463,58.21377756,84.17405103,32.92234516,50.65192004,42.61247121,39.89330719,44.68215882,38.36856414
393,14,No,55.35616934,42.38741643,58.10939952,61.69581537,51.53063546,95.09348044,59.81306067,58.48523871,53.82863034,53.63779893,57.87315322,74.04909786,19.7373437,35.01252846,27.43795498,30.54978433,44.2993532,40.52013314,62.64156746,33.65607498,70.82432843,50,54.28746463,66.26320517,75.62657989,50,50,54.49673084,42.31481115,95.09348044,48.91816277,69.07801322,55.60117,58.39991958,50,69.52881395,47.31114262,60.04921254,54.28746463,61.26487951,29.93299724,51.19686838,55.26778083,54.44711432,64.43813258,69.21707884,9.742661107
398,14,No,53.32650073,52.96395781,59.13643515,45.75686992,69.93092619,50,37.12178567,53.16331175,54.52798532,50.99730115,46.83910253,41.65643544,34.28800795,72.2939917,66.80439155,42.24527918,44.2993532,47.02204825,56.71559523,77.67499171,60.07624362,50,54.28746463,69.26496078,43.88476041,44.24488774,50,54.49673084,117.8858349,50,31.3255972,42.05082783,55.60117,33.56537474,50,69.52881395,45.73286484,64.472133,54.28746463,61.15369932,31.68270865,46.28769181,50.65192004,56.75281508,39.89330719,68.43414866,35.40977956
403,14,No,51.59387255,43.91190386,58.03679595,56.0366161,51.53063546,50,58.16870823,49.89362768,54.65088116,48.04573197,44.51525663,25.46010423,48.7260547,67.71797923,45.92228333,35.57662018,44.2993532,54.26518273,56.71559523,49.07726833,76.19837084,50,54.28746463,67.27180848,59.75567015,56.27830428,50,54.49673084,42.31481115,50,77.12214168,42.05082783,55.60117,58.39991958,50,39.16388612,55.62701572,55.94578663,54.28746463,54.9339621,29.05814153,37.16996901,55.26778083,51.70032745,39.89330719,50.86020131,51.80333758
405,14,No,55.90239523,63.12687767,53.96086993,45.75686992,51.53063546,55.15077307,43.58986084,58.48523871,54.63333678,47.11496938,63.94477246,74.04909786,53.96059902,64.75844483,66.03775544,82.32885499,44.2993532,54.52916548,43.89747822,58.62283734,48.25842363,50,54.28746463,69.59422003,43.88476041,44.24488774,50,54.49673084,42.31481115,55.15077307,45.39964966,42.05082783,55.60117,58.39991958,50,69.52881395,55.62701572,69.04687655,54.28746463,27.50739864,50,55.02754146,46.03605926,39.43886773,64.43813258,75.03963256,41.31924245
406,14,No,53.49143892,66.10114326,45.66341141,45.75686992,51.53063546,50,37.12178567,48.86750623,56.08663687,57.54725283,49.21022168,74.04909786,34.28800795,52.49881706,81.99073661,75.77721748,44.2993532,60.29244865,43.89747822,57.42296074,56.02092933,50,54.28746463,33.97049518,43.88476041,44.24488774,50,54.49673084,42.31481115,50,31.3255972,42.05082783,55.60117,33.56537474,50,54.34635003,55.62701572,63.93392248,54.28746463,46.1713752,50,69.74520307,50.65192004,52.0007674,39.89330719,63.94019868,60.30139922
409,14,No,50.13460957,53.98857204,50.31861964,45.75686992,51.53063546,50.24058106,37.12178567,49.89362768,58.60903671,55.7866753,2.624274306,57.85276665,48.7260547,52.20117685,49.85429391,53.00929868,44.2993532,74.14842325,43.89747822,52.42427024,30.46944542,50,54.28746463,60.92039938,43.88476041,44.24488774,50,54.49673084,42.31481115,50.24058106,31.3255972,42.05082783,55.60117,58.39991958,50,39.16388612,55.62701572,66.53051188,54.28746463,57.83735322,50,63.96431701,46.03605926,58.2299826,-33.74116899,54.6488909,56.06452779
410,14,No,50.74467403,37.36325077,74.2006577,53.0002567,51.53063546,50,51.72796671,49.89362768,36.14218902,51.69570302,55.32393128,41.65643544,34.28800795,47.54573266,15.75977417,0.80801138,44.2993532,84.13601881,65.26100657,46.72446677,81.57241324,108.630197,54.28746463,56.4006535,59.75567015,44.24488774,50,54.49673084,42.31481115,50,31.3255972,69.07801322,55.60117,58.39991958,50,39.16388612,55.62701572,19.51273938,54.28746463,-2.90102338,50,53.91256329,50.65192004,50.43609299,64.43813258,52.65324496,22.68835692
412,14,No,53.20621872,61.06407499,52.32237625,47.20904181,51.53063546,35.57674573,46.82389842,53.16331175,47.7339294,55.51854562,69.92013759,57.85276665,59.17483114,54.32896061,65.16327364,74.33890996,44.2993532,78.91668549,43.89747822,66.92250557,63.06182274,50,54.28746463,57.01996312,43.88476041,50,50,54.49673084,42.31481115,35.57674573,52.43667589,42.05082783,55.60117,33.56537474,50,69.52881395,55.62701572,33.20131111,54.28746463,47.53730319,50,70.04877736,46.03605926,50.43609299,64.43813258,75.16403365,82.79897036
416,14,No,56.8258766,58.17698109,57.25746855,65.73102827,51.53063546,50,73.71942229,55.9077554,53.46244488,53.69777656,44.2842533,57.85276665,25.86997307,23.26663587,56.11869872,85.88920424,76.6030184,68.24128969,60.9883009,68.69076219,70.82432843,50,54.28746463,56.27590667,67.69112502,80.34513735,50,54.49673084,42.31481115,50,79.17737556,69.07801322,55.60117,58.39991958,50,60.4193356,55.62701572,48.48430365,54.28746463,54.62901073,64.05236978,43.95108584,69.1153632,46.22423132,64.43813258,24.06415814,-1.315627372
